,maxFreq,medianATP,maxATP,minATP,lastATP
25,3.7878787878787885,3.2996372129859,6.62413636247964,2.41392756082925,2.78943054811612
26,3.7878787878787885,3.2996372129859,6.62413636247964,2.41392756082925,3.00504722251548
27,3.7878787878787885,3.97162326479887,6.62413636247964,2.54444415118243,3.72962244867762
28,5.6818181818181825,3.40301474795979,6.62413636247964,2.07644351912133,2.42135950036951
29,3.7878787878787885,3.06127119486311,6.62413636247964,2.04809935792478,2.7589360555013
30,5.6818181818181825,3.40255687070307,6.62413636247964,1.78343026590027,2.25499471028646
31,3.7878787878787885,3.61670733218467,6.62413636247964,2.54444415118243,3.12516055553417
32,3.7878787878787885,3.49863342845112,6.62413636247964,2.41392756082925,3.23578435724432
33,3.7878787878787885,3.91632926363905,6.62413636247964,2.54444415118243,3.91632926363905
34,3.7878787878787885,3.41713823318164,6.62413636247964,2.54444415118243,3.0217049974914
35,3.7878787878787885,3.61670733218467,6.62413636247964,1.96967280188272,3.67821313476562
36,3.7878787878787885,3.54320669865263,7.20404522235577,2.62083490210843,3.45319065403294
37,3.7878787878787885,4.18988387886135,7.45629045758929,2.62083490210843,5.65353358477012
38,3.7878787878787885,3.43378191829277,6.62413636247964,2.41392756082925,3.0975311468847
39,5.6818181818181825,3.39620678710937,6.62413636247964,2.41392756082925,2.64295201868444
40,3.7878787878787885,3.53358040275154,6.62413636247964,2.41392756082925,3.6528221579159
41,5.6818181818181825,3.6000744404237,6.62413636247964,2.41392756082925,4.30569429750796
42,3.7878787878787885,3.23100306610372,6.62413636247964,2.41392756082925,2.72322346393327
43,3.7878787878787885,3.85210529808859,6.62413636247964,2.26315545179173,3.18026351928711
44,3.7878787878787885,3.68838500976562,6.62413636247964,2.26315545179173,3.45826183500744
45,3.7878787878787885,3.34546128758844,6.62413636247964,2.26315545179173,2.6865067915483
46,3.7878787878787885,3.35356149855693,6.62413636247964,2.41392756082925,3.29205451213138
47,3.7878787878787885,3.3171227280283,6.62413636247964,2.41392756082925,3.79193818063447
48,3.7878787878787885,3.44027559874488,6.62413636247964,2.54444415118243,2.70453982469512
49,3.7878787878787885,3.44027559874488,6.62413636247964,2.54444415118243,2.96741287022421
50,3.7878787878787885,3.39436544696416,6.62413636247964,2.39670697380515,3.64512270035282
51,3.7878787878787885,3.25401903846846,6.62413636247964,1.97442844935826,2.7635498046875
52,5.6818181818181825,3.49863342845112,6.62413636247964,2.41392756082925,2.99398897900993
53,3.7878787878787885,4.1176145679354,7.20404522235577,2.62083490210843,3.15682233537946
54,5.6818181818181825,3.54192657470703,6.62413636247964,2.45781141224474,2.81298028855097
55,3.7878787878787885,3.61105083945571,6.62413636247964,2.26315545179173,3.07121276855469
56,3.7878787878787885,3.31337870897473,6.62413636247964,2.41392756082925,3.39941277302487
57,3.7878787878787885,3.28679103438758,6.62413636247964,2.41392756082925,3.10660499250385
58,11.363636363636365,3.58836788907378,6.62413636247964,2.54444415118243,2.66355093496817
59,11.363636363636365,3.58836788907378,6.62413636247964,2.54444415118243,2.98413155295632
60,3.7878787878787885,3.65237354951746,7.20404522235577,2.62083490210843,3.10628685584435
61,3.7878787878787885,3.93872135243517,7.45629045758929,2.49795558534819,2.57528995562203
62,5.6818181818181825,3.75094676298254,6.62413636247964,2.41392756082925,4.06128663654569
63,5.6818181818181825,3.75094676298253,6.62413636247964,2.41392756082925,3.97893524169922
64,3.7878787878787885,3.53358040275154,6.62413636247964,2.13161227847106,4.73229048879523
65,3.7878787878787885,3.53358040275155,6.62413636247964,2.13161227847106,4.09585440499442
66,5.6818181818181825,3.19167981309205,6.62413636247964,2.41392756082925,2.87884996202257
67,5.6818181818181825,3.13143488186509,6.62413636247964,2.41392756082925,3.13143488186509
68,5.6818181818181825,3.19080327631353,6.62413636247964,2.41392756082925,3.25457102982039
69,3.7878787878787885,3.55773324026188,7.45629045758928,2.42950639568391,2.42950639568391
70,5.6818181818181825,3.52699364986516,6.62413636247964,2.41392756082925,3.44383021763393
71,3.7878787878787885,3.34546128758844,6.62413636247964,2.26315545179173,2.80890134084139
72,3.7878787878787885,3.44441582549036,6.62413636247964,2.26315545179173,2.58757635887633
73,3.7878787878787885,3.45883822072496,6.62413636247964,2.26315545179173,2.84458285947389
74,3.7878787878787885,3.54320669865263,7.20404522235577,2.62083490210843,2.91138065883091
75,3.7878787878787885,3.86634485045475,7.20404522235577,2.62083490210843,3.98328800524695
76,3.7878787878787885,3.54320669865263,7.20404522235577,2.62083490210843,3.35259677601509
77,3.7878787878787885,3.54320669865263,7.20404522235577,2.61531272509419,2.61531272509419
78,5.6818181818181825,3.39620678710938,6.62413636247964,2.41392756082925,3.00221900939941
79,5.6818181818181825,3.39620678710938,6.62413636247964,2.41392756082925,3.09245363871257
80,3.7878787878787885,3.29514588250055,6.62413636247964,2.08927955156491,3.17946989639946
81,5.6818181818181825,3.28116842453689,6.62413636247964,2.41392756082925,4.09604034423828
82,5.6818181818181825,3.52699364986516,6.62413636247964,2.41392756082925,2.98677915102476
83,5.6818181818181825,3.40301474795979,6.62413636247964,2.41392756082925,3.00919215799236
84,5.6818181818181825,3.40301474795979,6.62413636247964,2.41392756082925,2.740700136382
85,5.6818181818181825,3.52699364986517,6.62413636247964,2.41392756082925,3.18914042728048
86,5.6818181818181825,3.58898596207865,6.62413636247964,2.41392756082925,3.74031760475852
87,3.7878787878787885,3.42609203441723,6.62413636247964,2.41392756082925,3.21833157401553
88,3.7878787878787885,3.42609203441723,6.62413636247964,2.41392756082925,2.72074551052517
89,3.7878787878787885,3.29514588250055,6.62413636247964,2.08927955156491,3.13392462479441
90,5.6818181818181825,3.20958334943685,6.62413636247964,2.41392756082925,3.12540511246566
91,3.7878787878787885,3.38066484711844,6.62413636247964,2.54444415118243,2.83548505378492
92,3.7878787878787885,3.49255215391821,7.45629045758929,2.62083490210843,3.19171042847478
93,3.7878787878787885,3.30777026760963,6.62413636247964,2.26315545179173,4.02007263976258
94,3.7878787878787885,3.41260257342381,6.62413636247964,2.54444415118243,3.38988835261418
95,3.7878787878787885,3.4089232626433,6.62413636247964,2.54444415118243,3.26207302925282
96,5.6818181818181825,3.52699364986516,6.62413636247964,2.41392756082925,3.55145036681625
97,5.6818181818181825,3.49863342845112,6.62413636247964,2.41392756082925,3.6664511940696
98,3.7878787878787885,3.78054702839253,6.62413636247964,1.93440587469872,3.84154640948834
99,3.7878787878787885,3.26322156050074,6.62413636247964,2.26315545179173,3.24895710847816
100,5.6818181818181825,3.60007444042369,6.62413636247964,2.41392756082925,2.98252826266819
101,5.6818181818181825,3.60007444042369,6.62413636247964,2.41392756082925,2.82496333301515
102,3.7878787878787885,3.45979016973917,7.48579856817671,2.41392756082925,3.50146088042817
103,3.7878787878787885,3.43378191829277,7.48579856817671,2.41392756082925,3.33216109365787
104,3.7878787878787885,3.34546128758844,6.62413636247964,2.26315545179173,3.23762967989042
105,3.7878787878787885,3.83017910603819,7.20404522235577,1.99113741787997,3.42707974303003
106,3.7878787878787885,3.61105083945571,6.62413636247964,2.26315545179173,3.40082510722052
107,3.7878787878787885,3.06560827231341,6.62413636247964,1.47421103376683,2.10679196848453
108,3.7878787878787885,3.23705670076976,6.62413636247964,2.41392756082925,2.96623472733931
109,5.6818181818181825,3.407519343614,6.62413636247964,2.41392756082925,3.48296934982826
110,5.6818181818181825,3.35907222983479,6.62413636247964,2.41392756082925,2.94823645491626
111,3.7878787878787885,4.23631838118918,7.20404522235577,2.57518200541652,4.45554656982422
112,3.7878787878787885,3.32036058384931,6.62413636247964,2.26315545179173,2.6011833190918
113,3.7878787878787885,3.34546128758844,6.62413636247964,2.19191025242661,2.72384147333905
114,3.7878787878787885,3.53358040275154,6.62413636247964,2.41392756082925,4.96048617581709
115,3.7878787878787885,3.61670733218467,6.62413636247964,2.50998193091089,3.04343036042542
116,5.6818181818181825,3.34208709716797,6.62413636247964,2.54444415118243,3.29868985399788
117,5.6818181818181825,3.37371476288814,6.62413636247964,2.54444415118243,3.34237553523137
118,3.7878787878787885,3.2996372129859,6.62413636247964,2.41392756082925,3.25897290333208
119,3.7878787878787885,3.61670733218467,6.62413636247964,2.26315545179173,3.7554197206602
120,3.7878787878787885,3.06127119486311,6.62413636247964,2.24874096679688,2.59642857142857
121,3.7878787878787885,3.08386820012873,6.62413636247964,2.24874096679687,3.08386820012873
122,3.7878787878787885,4.01912237096716,7.45629045758929,2.62083490210843,4.99703438674347
